Transcript,Label
지난주 금요일 마포역 에서 김명철 그리 금융 사기 거든요 현장 에서 대령 대포통장 지금 출발 명물 요리 지금 공연 농협 계좌 포함 어서 연락 드립니다 습니까 네네 그러 군요 농협 그러 십니까 잠시 만요 아버님 께서 그룹 농협 계좌 대해서 전혀 모르 국민 어머니 께서 사랑 한다 말씀 저희 일단 운행 내용 따르 현재 통장 지금 본인 께서 지금 사랑 국민 아니 지난 개설 돼서 범죄자 에서 동안 대포통장 으로 사용 통장 입니다 서울 송파구 송파동 에서 계속 습니다 혹시 동명이인 확인 습니다 습니까 예요 그러면 개설 통장 께서 개설 습니까 행하 농협 으니까 지금 니까 통장 으로 범죄자 동안 대포통장 으로 사용 구요 그리고 천만 불법 자금 세탁 상황 입니다 그리고 현재 확인 본인 아니 지금 14 인원수 180 거든요 에서 일부분 지금 범죄자 한데 통장 판매 드리 고요 그리고 또한 대부분 지금 개인 정보 도용 사건 으로 피해 문제 입니다 아버님 께서 통장 개설 해서 금시초문 아네 그러 군요 일단 습니다 지금 얘기 들으니까 지금 피해자 얘기 신데 통장 개설 어도 모른다고 입장 에서 황당 지만 사건 수사 저희 형수 한테 입장 에서 현재 본인 사건 직접 남자 인지 신분 설명 습니다 저희 지금 사장 밝혀진 내용 없이 니까 본인 한테 증거 자료 확보 협조 들려 연락 드린 겁니다 아이 부분 지금 저희 신분 해방 만약 니까 스피드 다면 원인 대해서 저희 피해 보상 드릴 겁니다 그리고 일단 저희 본인 께서 사건 직접 전기 아니 무한 피해자 인지 사실 여부 판단 위한 간단 통화 녹음 습니다 그리고 통화 부분 공판 으로 친구 남길 부분 니까 솔직 답변 고요 현재 지금 에서 지금 습니까 에서 신청 정보 입니다 본인 으로 대포통장 신청 지금 모르 현재 십니까 지금 현재 나와 습니다 현재 한다고 16 부서 번호 입니다 금융 범죄 수사 서울 지방 경찰청 금융 범죄 수사대 갑니다 그거 부르 어요 지금 국번 없이 182 대표 번호 서울 지방 경찰청 대표 번호 입니다 핸드폰 지금 지금 저기 핸드폰 습니다 핸드폰 핸드폰 번호 01063124246 입니다 네네네,1
솔직히 그니까 스포츠 레저 스포츠 동아리 거든 근데 매주 마다 만나 볼링 치러 근데 그런 약간 여름 겨울 여름 수상 스키 그런 겨울 저번 원래 번지 원래 그걸 했었 진짜 구만 거금 어서 갈라고 그게 풍향 때문 위험 해서 취소 솔직히 그런 진짜 잖아 그리고 겨울 스키조,0
전화 습니다 앞전 법무사 영수증 확인 나머지 차액 부분 습니까 차액 부분 아직 영수증 확인 돼서 지금 전산 기다리 구요 최대한 기다리 습니다 오늘 까지 전산 확인 마무리 겁니까 전산 확인 면은 결제 부서 전화 들어가 셔서 자금 수령 전혀 문제 으실 겁니다 카드 지금 경우 대출 시간 많이 지연 으셨 습니까 그렇 때문 2300 라는 카드 소진 계셨 때문 저희 에서 임의 으로 아니 때문 문자 실래요 그러 그렇게 해도 괜찮 으시 습니까 계좌 문자 그러면요 일단 영수증 확인 결재 부서 올려 드리 고객 자금 면은 고객 문자 남겨 드리 습니다 그리고 전자 서명 같이 해야 한다던데 핸드폰 전자 서명 셔도 아니 면은 저희 에서 직접 서명 대리 도와 셔야 어떤 서명 그랬 잖아요 전자 서명 어려우 면은 등기 으실 저희 습니까 자금 수령 무슨 전자 서명 해야 한다던데 핸드폰 더라고요 그래 대리 한테 여쭤 라고 그러 던데요 전자 서명 보이 세요 그냥 고객 정보 등록 면은 전자 서명 고객 대출 입력 나오 던데요 니깐 잠시 그러 보이 그게 그게 보이 셔야 그러 면은 그거 전자 서명 면은 저희 에서 저희 으로 서류 보내 셔야 거든요 그거 수기 해도 된다 그러 던데 잖아요 그거 녹취 들어가 셔야 녹취 그게 그러 세요 그러 면은 자금 으시 면은 팩스 다시 전화 드릴게요 그거 에요 먼저 그렇 고객 고객 자금 까지 퇴근 습니까 습니다 그러면 기다릴게요 영수증 확인 대로 바로 말씀 드리 최대한 빠르 결재 부서 올라가 서요 여섯 빨리 최대한 도움 드릴 도록 습니다 습니다,1
여보세요 안녕 세요 OK 저축 신용 법인 고요 신용 대출 어도 연체 으시 셔서 필요 자금 대한 자금 으세요 고객 아까 그게 아니 지금 따른 건가요 고객 저희 안내 드리 라서 지금 필요 자금 으신 필요 자금 필요 자금 고객 연체 신용 문제 으신 연체 신용 문제 어요 어요 다고요 그럼 대신 자꾸 다른 소리 드렸 어요 고객 그러 지금 직장 다니 세요 개인 사업 에요 직장 보험 세요 나이 제한 고요 군대 다녀오 면제 면제 라고요 어떤 면제 으신 에요 그런 까지 말씀 드려야 나요 그래도 면제 라고 니까 그러면 고객 여기 개월 정도 에요 고객 서류 진행 으신 어요 다시 말씀 세요 다시 말씀 세요 어요 서류 진행 으신 무슨 서류 서류 대출 위해서 서류 진행 으신 그러면 세요 평균 수입 대략 어느 정도 나오 세요 백만 성함 어떻게 고요 아유,1
그러면 재단 기금 라고 얘기 해야 나요 고객 진행 거든요 저희 어차피 조금 보증 그래도 조금 저렴 대로 아서 서울 보증 기금 조금 저렴 거든요 고객 대출 서류 넘겨 드릴 에요 고객 고객 저희 에서 2550 확정 86 해서 대출 진행할 건데 보증서 발급 라고 일단 요청 그쪽 에서 다고 싸인 떨어지 면은 고객 다시 연락 셔서 증비 납부 보증서 저희 으로 으시 거든요 그래요 그러면 그렇게 세요 직접 보다 고객 직접 돼요 어차피 저희 협조 요청 들어가 저희 에서 다루 때문 고객 그냥 그쪽 연락 셔서 증비 납부 일단 그러면 저희 공문 보내 드릴까요 일단 그쪽 에서 보증서 발급 다고 해야 그렇 대출 진행할 만약 보증서 발급 된다면 저희 다른 기관 봐야 니까요 저희 그러 서울 신용 보증 기금 으로 공문 보내 서요 싸인 떨어지 고객 한테 전화 드리 습니다 습니다,1
근까 친구 헤어졌 다고 자기 만남 자기 약속 어디 마시 잖아 그게 헤어 만나 헤어질 약간 생각 그리고 지금 까지 만나 다가 헤어진 사람 약간 만난 어서 그런가 아니 항상 뭔가 힘들 연애 어서 그런가 헤어질,0
자기 24 카드 국민은행 어서 예인 내일 습니다 12 15 송파구 송파동 지점 에서 농협 강남구 역삼동 통장 지금 통장 으로 사건 아니 선생 신상 정보 유출 니까 51 통장 개인 정보 도용 으로 24 지금 제일 으로 습니다 선생 통장 으로 자기 사기 당한 입니다 집단 지금 선생 습니다 내일 선생 저희 으로 신분 밝히 다른 피해 입니다 그래서 저희 에서 과정 인데 간단 내일 선생 지만 통화 내용 전부 녹취 사건 수사 그럼 질문 간단명료 솔직 답변 드리 습니다 그러 아까 말씀 드리 습니다 잠시 만요 녹음 시작 습니다 내일 지금 0813 전화 여사 과장 입니다 아십니까 출신 나이 습니다 13 서울 송파동 14 화요일 40 국민은행 습니다 통장 판매 거나 차명 계좌 41 습니다 국민은행 습니다 11 그리고 수사 지금 선생 말씀 선생 말씀 드리 습니다 예수 60 사랑 농협 에서 그리고 다른 다른 어떤 사용 계신 서울 지방 경찰청 사건 연루 180 아니 금요일 조치 드리 과정 인데 지금 지금 문제 범죄자 선생 다른 으로 습니까 지금 메모 십니까 5728 개인 으로 휴대폰 번호 말씀 드릴 습니다 그러,1
동점 사진 생각 보다 되게 거기 깔끔 거든 왠지 근데 명동 면은 중국 단체 수술 그렇게 잖아 단체 건강 검진 그렇 그래 뭔가 느낌 그런 명동 다고 니까 그랬 남점 사진 니까 되게 깔끔 더라고 그래도 요새 중국인 건강 검진 되게 많이 저기 거든 해외,0
나가 어떡 실종 사건 큰일 어떡 해야 다가 납치 감금 돼서 아니 뛰어다니 면서 그랬 선임 그냥 느긋느긋 다니 면서 편의점 핫바 바나나 바나나 우유 아유 지금 사람 사라졌 건가 니까 그냥 그런 대부분,0
사실 11 잘려고 11 볼까 조금 시간 조금 단축 해서 왜냐면 그래도 10 면은 10 그래도 들어오 니까 10 들어오 니까 11 11 잔다고 11 그래도 시간 다섯 시간,0
다름 아니 오늘 본인 연루 명의 용사 어서 확인 연락 드렸 어요 통화 셔요 혹시 유경 본인 께서 사람 입니까 출신 인데 남성 전혀 모르 입니까 다른 걸로 현장 에서 대포통장 악수 면서 분명히 혹시 명의 하나 통장 농협 통장 통장 발견 어요 근데 니까 통장 개설 대해서 내용 입니까 저녁 모르 세요 으니 통장 해당 다고 대출 결과 명의 통장 확인 돼서 전화 드린 고요 서울 중앙지 여보세요 서울 중앙지 첨단 범죄 수사 수사관 조상우 고요 네네 혹시 사이 신분증 여권 개인 정보 유출 물품 분실 계십니까 네네 그렇게,1
갑자기 휴대폰 얘기 한다니까 보고 휴대폰 똑같 그럴 그랬 근데 갑자기 보고 휴대폰 그래서 2017 에이 세븐 라고 그랬 더니 자기 2016 에이 세븐 그래 자기 지금 휴대폰 그래 자기 바꿀라 그러 여기 요렇 통신사 요렇 그래,0
비어 에서 거기 쪼그맣 근데 테이블 여섯 테이블 인가 우리 테이블 거기 들어와서 근데 거기 부부 근데 맛있 거기 아이 거기 여기 와야겠다 긴데 되게 맛있 그날 얼마 나온지 구만,0
궁금 세요 원래 다른 니까 기업 계좌 쓴다는데 저희 개인 계좌 그거 소화 어요 우리 그걸 아니 에요 어요 근데 그거 그거 처리 따로 저희 수익 극대 시킬려고 거기 추가 으로 한다고 돼요 추가 으로 기존 저희 규모 니까 금액 으로 그걸 지금 많이 소화 할려고 일단 그거 말씀 대로 기업 그걸 해서 저희 돌려요 그거 돌리 돌리 으로 저희 돌리 예요 으로 무슨 얘긴지 그러면 저희 저희 계좌 돌리 그게 으로 돈세탁 아요 얘기 면은 돈세탁 라기 보다 재정 거래 아요 근데 나중 으로 저희 걸리 건가요 문제 어요 말씀 드렸 지만 에서 코인 넘어와서 전자지갑 으로 넘어오 잖아요 상태 한국 지갑 으로 넘기 던가 일본 지갑 으로 넘기 던가 으로 넘기 아니 에요 상태 에서 현금화 시키 때문 솔직히 얘기 해서 어느 에서 환치기 다는 무슨 증거 아니 잖아요 자면요 그거 환전상 어떤 거래 라는 그게 어야 그래야 그게 정상 으로 어서 환전상 계좌 에다 얼마 입금 사람 한테 현금 으로 얼마 다던가 내역 어야 아니 에요 그쵸 내역 존재 예요 그러니까 정상 래지 환치기 아니 에요 환치기 아니 그러 저희 무조건 계좌 써야 에요 그렇 저희 본인 계좌 아닌 얘기 어요 어머님 친지 냐고 저희 그쪽 에다가 어쨌 드리 아요 저희 회사 거래 자금 드리 건데 어서 친구 친한 친구 어요 근데 사실 다고 얘기 하지만 모르 아요 어서 저희 비트코인 사세요 그러 고서 4000 정도 보내 드렸 그거 순간 사람 어떻게 돼서 그렇게 사고 생길 부분 그런 부분 생기 면은 당사자 곤란 회사 곤란 예요 사실 그거 책임 애매 부분 아요 일단 피해 끼친 입장 니까 근무 애매 상황 저희 피해 금액 복구 해야 니까 근무 시켜야 에요 계좌 사용 복잡 상황 버리 그렇 때문 저희 그런 부분 아예 설명 처음 설명 드렸 설명 드렸 저희 근무 현재 으신 본인 계좌 사용 해요 그러면 그게 저희 그렇게 아서 다음 현금화 잖아요 그게 불법 아니 합법 아니 네요 약간 편법 편법 부분 건데 으로 어떤 제재 그런 예요 명백히 말씀 드리 지만 불법 아닙니다 정상 화폐 거래 그리고 아까 비자 할려고 어차피 비자 오전 신청 들어가 돼요 갈려면 그래서 오늘 해결 할려고 오전 된다고요 아마 10 11 까지 아마 신청 들어갈 에요 그럼 마중 누가 나와 에요 마중 저희 직원 나갈 예요 데리 사무실 으로 들어가 고요 어찌 여기 아무 혼자 택시 잖아요 중국 한국 직원 나가 예요 겁니다 일단 습니다 그러면 내일 다시 오전 으로 연락 카톡 드릴게요 어떤 궁금 건데요 비자 30 짜리 90 짜리 더라고요 상관 어요 아무거 셔도 돼요 여행 단순 제일 걸로 라고 고요 어차피 들어오 면은 법인 회사 어서 그쪽 으로 해서 저희 취업 비자 발급 드릴 에요 근무 동안 그렇게 면은 에서 다음 부터 취업 비자 발급 으시 동안 아무 비자 생기 때문 일단 그냥 제일 걸로 으시 돼요 습니다 모르 연락 드릴게요 근데 일단 문자 요즘 외부 업무 현지 직원 지금 저희 상황 라서 현지 직원 인터뷰 어서 일단 문자 최대한 빨리 전화 드릴 도록 볼게요 습니다 궁금 으면 연락 세요,1
60 아니 부터 친구 에서 60 사이 라고 그래서 도영 사실 되게 건데 되게 여러 합해서 200 인데 에서 60 50 언저리 라는 진짜 된다고 느꼈,0
그러면 중단 괜찮 으면 그렇게 괜히 우리 동네 엄마 에서 처방 맨날 엄마 거든 날짜 지나 버리 그럼서 으러 그럼 도대체 거든 그니까 자꾸 잊어버린 엄마 고는 통통 고는 자꾸 잊어버리 미루 봐서 다고 드라고 그래서 버린 다고 드라고 엄마 아깝 맨날 처방,0
근데 선천 으로 아싸 스타일 라서 그런지 몰라도 뭔가 사람 계속 해서 관계 생각 만큼 더라고 어서 정말 사람 한두 더라도 괜찮 사람 꾸준히 만나 으면 사람 분명히 지금 까진 그런 사람 훨씬 어서 그런지 사람 관계 나가 어려웠,0
드렸 듯이 전국 으로 피자 어서 전반 과장 혹시 상태 진행 건데 그럼 말씀 모른다고 모른다고 간단 추해 세요 때문 거짓말 거나 한테 어요 녹취 목소리 삭제 증거 자료 채택 어려워요 일단 녹취 제일 삼성 목소리 지금 전화 상태 검사 대해서 설명 예요 면접 아니 지금 당장 시간 자체 별로 때문 궁금 으면 사고 으면 아니 일단 사건 아니 여부 파악 사건 번호 2017 935 1027 명의 도용 사건 대하 수사 개인 정보 보호 계좌 번호 비밀 번호 너무,1
그래서 저희 연락 드린 건데 지금 전반 으로 24 내용 잖아요 다시 드립니다 으로 본인 에게 여쭤 텐데 대한 으로 대답 돼요 오늘 취록 으로 남겨 드릴 예요 잔다고 상관 인데 작성 드리 검사 예요 본인 에게 따라서 폐색 으실 텐데 지금 여쭤 볼게요 유선 선교사 시계 엎드려,1
